CIGT471	É um bom punhado de larvas saudáveis e saltitantes.
CIGT472	Eu não devia desperdiçar larvas boas.
CIGT473	Eu poderia esmagar essas criaturas...
CIGT474	...mas são uma gracinha.
CINZ475	Capitão Barbaloira
CIGT476	É o dono da cantina.
CIGT477	Ele tem um dente de ouro.
CIGT478	É o dono da cantina.
CIBB479	Não, obrigado. Só depois de achar meu dente.
CIBB480	Não quero parecer mal-agradecido, mas não tem um pedaço novo?
CIBB481	Não, obrigado. Só depois de achar meu dente.
CIBB482	Ah! Você achou! Obrigado.
CINZ483	bola de chiclete
CIGT484	Não sou tão íntimo assim de Barbaloira para mastigar seu chiclete.
CIGT485	Não quero ficar com chiclete grudado nas mãos.
CIGT487	Tenho medo de escorregar e cortar o coitado.
CINZ488	dente de ouro
CIGT489	É um dente de ouro.
CIGT490	Não preciso de um dente de ouro. Tenho todos os originais.
CIGT491	Esse dente de ouro é inútil aqui.
CIGT492	Esse dente de ouro está meio pegajoso.
CIGT493	O dente de ouro está no chiclete.
CIGT494	O chiclete está muito duro.
CINZ495	janela
CIGT496	É a janela que dá para fora.
CIGT497	Não consigo alcançar.
CIGT498	Não, ele veria eu jogar.
CINZ499	dente no chiclete
CIGT500	É um dente de ouro num chiclete.
CINZ501	fôrma para biscoito
CIGT502	É uma fôrma redonda para biscoito.
CIGT503	Essa fôrma para biscoito é inútil aqui.
CIGT504	Com o quê vou usar essa fôrma para biscoito?
CINZ505	fôrma de torta
CIGT506	É uma fôrma de torta pesada.
CIGT507	É uma fôrma de torta.
CIGT508	É uma fôrma de torta pesada cheia de creme de barbear.
CIGT509	É uma fôrma de torta cheia de creme de barbear.
CIGT510	Essa fôrma de torta é inútil aqui.
CIGT511	Não há nada nessa fôrma de torta.
CIGT512	O que eu vou fazer com uma fôrma de torta pesada?
CIGT513	Acho que estamos acima desse tipo de humor óbvio.
CIGT514	Com certeza PARECE uma torta.
CIGT515	Agora eu tenho uma fôrma de torta cheia de creme de barbear.
CINN516	torta falsa pesada
CIGT517	Eu tenho uma fôrma de torta cheia de creme de barbear.
CINN518	torta falsa
CIGT519	Já está cheia de creme de barbear.
CIGT520	Agora é uma fôrma de torta pesada.
CINN521	fôrma de torta pesada
CIGT522	Agora é uma fôrma de torta pesada cheia de creme de barbear.
CINN523	torta falsa pesada
CINZ524	freguês quieto
CIGT525	Ele é muito reservado para um pirata.
CIGT526	Esta cena sórdida tem litígios espalhados por todo canto.
CIGT527	Ele está morto! Não quero tocar nele.
CINZ528	freguês muito quieto
CIGT529	Acho que chega para ele.
CIGT530	Ele já parece bem decomposto.
CINZ531	faca de pão serrilhada
CIGT532	É uma boa faca afiada.
CIGT533	Essa faca serrilhada não vai funcionar aqui.
CIGT534	Opa, está bem afiada!
CINZ535	retrato medonho
CIGT536	Galinha diabólica, eu a repreendo!
CINZ537	menu dos baldes de galinha
CIGT538	Parece que dá para comer, mas no sentido figurado.
CINZ539	menu de bebidas
CIGT540	Não quero mastigar isso.
CINZ541	menu de acompanhamentos
CINZ542	menu de refeições promocionais
CIGT543	Refeição promocional: Duas coxas mais super chucrute.
CIGT544	Parece bom, se você gostar de chucrute.
CINZ545	livro de reservas
CIGT546	É o livro de reservas do restaurante
CIGT547	É muito pesado para ficar carregando.
CINZ548	balcão do maître
CIGT549	É o balcão do maître.
CIGT550	Não é para fazer discursos.
CINZ551	navio na garrafa
CIGT552	Se fosse um navio de verdade, eu poderia ir para a Ilha do Sangue.
CIGT553	É muito alto para alcançar.
CIGT554	Não posso falar com um navio numa garrafa.
CINZ555	navio na garrafa
CINZ556	capacho
CIGT557	"Yoha"
CINZ558	botão
CIGT559	Não quero que as pessoas fiquem me perguntando sobre o Grim Fandango.
CDSO301	Mas que há de tão especial no tesouro do Big Whoop?
CDSO302	Como Big Whoop vai fazer Elaine amar você?
CDSO303	Mas se você matar Elaine, ela não vai odiá-lo ainda mais?
CDSO304	Todo este parque de diversões... por quê?
CDSO305	Como você achou Big Whoop?
CDSO306	Está certo. Conte como você achou Big Whoop.
CDSO307	Ainda não entendi bem a história do parque...
CDSO308	O que houve com o Capitão Marley e sua tripulação?
CDSO309	Tenho mais uma pergunta sobre o Capitão Marley e sua tripulação.
CDSO310	Qual é o segredo da Ilha dos Macacos?
CDSO311	Não me mate, por favor.
CDSO312	Não me mate, por imenso favor.
CDSO313	Elaine jamais se casará com você! Ela me ama!
CDSO314	Seja como for, Elaine me ama de verdade.
CDSO315	Ela me ama, sim senhor!
CDSO316	Ama, sim senhor. Infinitas vezes.
CDSO317	Já ouvi o bastante de suas histórias malignas! Vamos acabar com isso!
CDLC318	Onde eu estava...
CDLC319	Ah, sim!
CDLC320	O quê?
CDLC321	Então me pergunte. Como idealizador e fundador, posso responder tudo.
CDGT322	JÁ OUVI DEMAIS SOBRE SEU DETESTÁVEL PARQUE TEMÁTICO!
CDSO323	Como você construiu um parque de diversões numa ilha deserta?
CDSO324	Que atrações você tem?
CDSO325	Que tipo de energia você usa?
CDSO326	Quais são as perspectivas para os parques temáticos Big Whoop?
CDSO327	Pensei que o tesouro de Big Whoop estivesse na Ilha Pequena.
CDSO328	E quem disse que é uma boa idéia? Você enlouqueceu!
CDSO329	Não me conte mais nada!
CDLC330	Talvez, Threepwood, talvez. Mas fiz tudo por amor.
CDLC331	Sou louco por você, Elaine, e não tenho vergonha de dizer!
CDLC332	A Ilha Pequena é um atol, perto da Ilha dos Macacos.
CDLC333	Mas elas são ligadas por um labirinto de túneis misteriosos que passam por baixo do fundo do mar.
CDLC334	Então, mesmo cavando na Ilha Pequena, você chegou ao meu parque na Ilha dos Macacos. Rá, rá, rá.
CDGT335	Explicação bem arrumadinha.
CDLC336	Sim!
CDLC337	O processo começou com uma equipe de projeto selecionada.
CDLC338	Percorri todo o Caribe à procura dos melhores artistas, engenheiros e pessoas criativas.
CDLC339	Depois de um longo período de recrutamento, intimidação... he he he... e assassinatos...
CDLC340	... minha equipe começou a derrubar e queimar grandes áreas de mata nativa nas Ilhas Pequena e dos Macacos.
CDGT341	Deve ter sido um trabalho de matar!
CDLC342	Ah, isso foi.
CDLC343	Felizmente, perdemos centenas de homens com malária, ataques de animais e acidentes de trabalho. He he he. Argh!
CDLC344	Aqui em Big Whoop temos orgulho da variedade e autenticidade das nossas atrações.
CDLC345	Usamos uma mistura mágica de arte, tecnologia e contratos de servidão, que gostamos de chamar de...
CDLC346	... Dínamo-Simioelétrica.
CDLC347	Pele e outras partes do corpo assustadoramente realistas são conectadas a uma estrutura de engrenagens, servos e polias.
CDLC348	Tudo construído com um material composto extra-leve.
CDGT349	Fascinante.
CDLC350	É uma boa pergunta.
CDLC351	Como você já deve saber, a energia de Big Whoop vem de sua posição como conexão infernal que liga nosso mundo às nefastas manifestações do próprio Mal.
CDGT352	Sim, claro.
CDLC353	Mas, como todas as fontes de combustível, não vai durar para sempre. 
CDLC354	Por isso é nossa tarefa poupar a energia demoníaca sempre que possível e buscar fontes de energia alternativas.
CDSO355	Solar?
CDSO356	Eólia?
CDSO357	Hidroelétrica?
CDSO358	Combustíveis fósseis?
CDSO359	Nuclear?
CDLC360	Não, usamos nosso maior recurso natural...
CDLC361	Macacos!
CDGT362	Nossa!
CDLC363	Hordas de macacos treinados sem piedade ficam escondidas no interior do parque...
CDLC364	... amarrados a imensas máquinas de destruição e entretenimento familiar.
CDGT365	É tão desumano!
CDLC366	Oooh, que bom que você notou. Os pequenos detalhes é que fazem a diferença. Rá rá rá.
CDGT367	Ouça o que digo, LeChuck! Quando eu acabar com você, vou libertar todos eles.
CDLC368	Com certeza. He he he.
CDLC369	O futuro traz em si um mundo de possibilidades!
CDLC370	Vejo uma grande rede de parques temáticos no mundo todo!
CDLC371	Cada um será único, incorporando a cultura e os costumes de sua área específica, mas mantendo a filosofia do parque original:
CDLC372	O assassinato aleatório e indiscriminado dos milhares de visitantes que passarem por nossos portões.
CDLC373	Não! Ela me ama!
CDGT374	Nã-na-não. Ela me ama.
CDLC375	Ama não.
CDLC376	Ama n... Arrrgh!
CDLC377	Dane-se você e sua retórica diabólica!
CDLC378	Não.
CDLC379	E por que não?
CDGT380	Se me matar...
CDGT381	... você acabará com as esperanças de crianças do mundo inteiro!
CDGT382	... aí vai ver o que é encrenca.
CDGT383	... não haverá mais continuação de Ilha dos Macacos.
CDGT384	... você arruinará nossa reputação de fazer jogos voltados para a família.
CDSO385	... você acabará com as esperanças de crianças do mundo inteiro!
CDSO386	...aí vai ver o que é encrenca.
CDSO387	... não haverá mais continuação de Ilha dos Macacos.
CDSO388	...você arruinará nossa reputação de fazer jogos voltados para a família.
CDGT389	Milhões me consideram um herói.
CDLC390	Não importa!
CDLC391	Só o que me interessa é Elaine e eu ficarmos juntos...
CDLC392	... e você sair de cena para sempre!
CDLC393	Sou um dos mortos-vivos!
CDLC394	Feito de fogo e enxofre, e não de carne e osso!
CDLC395	Pode haver encrenca maior?
CDGT396	Bem...
CDGT397	Sem as seqüências, acabou o seu trabalho.
CDGT398	Você será apenas mais um "já era" de quem ninguém ouviu falar.
CDLC399	Isso jamais aconteceria COMIGO! Sou LeChuck!
CDGT400	Você já ouviu falar de "Bobbin Threadbare"?
CDLC401	Ahn... não.
CDGT402	Pois é.
CDGT403	Seremos desprezados por grupos de pais vigilantes em toda parte.
CDLC404	Qual é sua próxima ameaça?
CDLC405	Alguma risível CPI do senado para investigar a violência na mídia?
CDLC406	É, já estou tremendo de medo! Rá, rá, rá.
CDLC407	O navio deles chegou à Ilha dos Macacos meia hora depois do meu.
CDLC408	Mas era tarde demais para impedir que eu recebesse minha recompensa...
CDLC409	... e eles me viram passar pelo portal de Big Whoop!
CDLC410	Covardes que eram, ficaram apavorados com o poder do que viram.
CDLC411	E fugiram da ilha em pânico!
CDLC412	Marley rasgou seu mapa do tesouro em quatro pedaços e reuniu a tripulação.
CDLC413	Lá estava Rum Rogers I, o primeiro imediato...
CDLC414	... Rapp Scallion, o cozinheiro...
CDLC415	... e Young Lindy, o criado de camarote.
CDLC416	Marley deu um pedaço do mapa para cada um e guardou um consigo.
CDLC417	Prometeram proteger os pedaços do mapa com a própria vida.
CDLC418	He he he. Cuidei para que cumprissem a promessa.
CDLC419	Eram as únicas pessoas vivas que sabiam de Big Whoop.
CDGT420	Você é incrivelmente medonho e desprezível!
CDLC421	Ora, obrigado. Há há há.
CDSO422	O que aconteceu com Rum Rogers I?
CDSO423	O que aconteceu com Rapp Scallion, o cozinheiro?
CDSO424	O que aconteceu com Young Lindy, o criado de camarote?
CDSO425	Qual foi o destino do Capitão Marley?
CDSO426	Chega de passado! Vamos seguir em frente.
CDSO427	Na verdade, já ouvi o suficiente sobre o Capitão Marley e sua tripulação.
CDLC428	Rapp Scallion morreu num incêndio repentino em sua cabana na Ilha da Craca.
CDGT429	É verdade! Eu o ressuscitei com um feitiço vodu! Lembro tão bem...
CDLC430	Guybrush?
CDGT431	Ah, desculpe, eu estava distraído. O que você estava dizendo?
CDLC432	Eu sabia que Rapp vivia esquecendo o gás do fogão aberto...
CDLC433	... então mandei que um bolo lhe fosse entregue, com as velas todas acesas, no seu aniversário de 35 anos. He he he.
CDLC434	Deu para ouvir a explosão até na Ilha da Pilhagem.
CDGT435	Mas isso é horrível!
CDLC436	Belíssima fumaça!
CDLC437	Temendo por sua vida, ele me procurou e implorou piedade.
CDLC438	Deixei que vivesse, desde que não falasse de Big Whoop.
CDLC439	Como prova da minha "gratidão", dei a ele uma fortuna, que ele usou para montar uma bem-sucedida agência de publicidade.
CDLC440	Depois que ele se acostumou com seu novo estilo de vida, voltei para cobrar a dívida.
CDLC441	Entreguei uma conta com juros tão diabolicamente altos que ele foi à falência.
CDLC442	Gangrena e Mel.
CDLC443	Em um mês, estava sem um tostão e louco, totalmente acabado.
CDLC444	Vendeu tudo que tinha e ficou tão desesperado que entrou num circo itinerante.
CDLC445	Morreu quando foi atirado de um canhão sem o capacete.
CDGT446	Ninguém poderia estar TÃO desesperado!
CDLC447	Eu o peguei numa emboscada quando ele participava da Copa da América.
CDLC448	Abordei seu navio e deixei que ele decidisse seu próprio destino.
CDLC449	Ele poderia me conceder a mão da sua neta em casamento...
CDLC450	... ou ter uma morte muito pior que a da sua tripulação.
CDGT451	E aí? O que ele disse?
CDLC452	Bem, ele disse um monte de coisas...
CDLC453	"Ai, está doendo! "
CDLC454	"Pare, você está me matando!"
CDEM455	Ffrrgghhh!
CDLC456	E mais algumas coisas que eu esqueci.
CDLC457	Eu o deixei quase morto e dirigi seu navio para um rodamoinho de onde nem o mais hábil capitão poderia escapar.
CDEM458	Grrggbbhhh!
CDLC459	Ele estava tomando banho na sua cabine perto da Ilha Ghorda...
CDLC460	... bebendo rum e comendo torradas, como sempre fazia enquanto tomava banho...
CDLC461	... quando "misteriosamente" a torradeira caiu na banheira.
CDGT462	Chocante.
CDLC463	Seu filho herdou o pedaço do mapa, mas era bêbado demais para entender sua importância. He he he.
CDLC464	É uma longa história. Tem certeza que quer ouvir?
CDGT465	A tortura vai começar quando acabar essa conversa mole?
CDLC466	Sim.
CDGT467	Então continue.
CDLC468	Quando eu ainda era vivo, Elaine me desprezou.
CDGT469	Não!
CDLC470	É verdade... Agora eu percebo. Ela não gostava mesmo de mim.
CDLC471	Mas eu estava determinado a provar meu valor para ela.
CDLC472	Então parti em busca do lendário Segredo da Ilha dos Macacos.
CDSO473	Lá cheguei. E isso eu fiz.
CDSO474	Mas o que é o Segredo da Ilha dos Macacos?
CDSO475	Para falar a verdade, acho que a tortura seria MELHOR que esta história.
CDLC476	Bem, eu cheguei primeiro, verme desprezível.
CDLC477	Você vai se arrepender, Threepwood!
CDLC478	O Segredo da Ilha dos Macacos?
CDLC479	Eu PODERIA contar, mas prefiro que você adivinhe.
CDSO480	Que "Rosebud" é um trenó?
CDSO481	Que a namorada do sujeito na verdade é um homem?
CDSO482	Que no final eles têm de atirar no cachorro?
CDSO483	Que é feito de gente?
CDSO484	Que a menina é filha E irmã dela?
CDSO485	Que a seqüência nunca é tão boa quanto o original?
CDLC486	Não. Isso todo mundo sabe.
CDLC487	Agora você está sendo bobo.
CDLC488	Ah, por que tinha de me lembrar disso?
CDLC489	snif. Você sabe como eu fico com essa história.
CDLC490	Não tenho a menor idéia do que você está falando.
CDLC491	Do que você está falando?
CDLC492	Mentira! Mentira suja e mesquinha!
CDLC493	Não, é bem mais do que isso.
CDLC494	É um segredo antigo, muito bem guardado pelos nativos e piratas que por acaso...
CDGT495	Você nem sabe qual é o Segredo da Ilha dos Macacos, sabe?
CDLC496	Bem... na verdade, não.
CDGT497	Então está bem.
CDGT498	Vamos continuar com a sua história.
CDLC499	Poucos dias depois de partir, um terrível tufão acabou com o meu navio!
CDLC500	Eu ia me afogar, mas uns simpáticos tubarões me encontraram e empurraram até a Ilha do Sangue.
CDLC501	Lá eu fiquei isolado, sem esperança de conquistar o amor de Elaine!
CDLC502	Achei que minha sorte tinha se acabado, mas um dia um navio ancorou na Ilha do Sangue.
CDLC503	Era o navio de um certo Capitão Marley, avô de Elaine!
CDLC504	Comecei a conversar com Rum Rogers I, o imediato do navio.
CDLC505	E, pelo preço de alguns drinques, descobri que eles estavam com o mapa do lendário tesouro de Big Whoop.
CDLC506	Embora eu não tivesse nem navio, nem dinheiro...
CDGT507	Espere aí.
CDSO508	Falta muito para terminar?
CDSO509	Posso sentar? Minhas pernas estão adormecendo.
CDSO510	Sabe, você podia ficar milionário como remédio para dormir.
CDSO511	Desculpe. Você estava dizendo...
CDLC512	EMBORA EU NÃO TIVESSE NEM NAVIO, NEM DINHEIRO...
CDLC513	... planejei chegar ao tesouro antes da tripulação do Marley e ficar com ele para mim.
CDLC514	Eu não tinha dinheiro para comprar um navio novo, mas ainda tinha meu bem maior...
CDSO515	A capacidade de matar insetos só com o bafo?
CDSO516	Sua semelhança com uma moréia?
CDSO517	O fato de que sua presença faz gente burra parecer muito mais inteligente?
CDSO518	Sua imunidade a sabão?
CDLC519	... MAS AINDA TINHA MEU BEM MAIOR...
CDLC520	... o indescritível charme LeChuck.
CDLC521	Uma das jovens debutantes mais ricas da Ilha do Sangue não conseguiu resistir.
CDLC522	Depois de uma semana comigo, ela me seguiria até ao túmulo.
CDLC523	Infelizmente para ela, isso não foi possível.
CDLC524	Eu roubei o diamante do anel de noivado da família dela e o vendi a uns sacoleiros cortagoelas em troca de um navio.
CDSO525	Miserável!
CDSO526	Cafajeste!
CDSO527	Rufião!
CDSO528	Seu casca grossa!
CDSO529	Seu cabeça-de-bagre mijão!
CDSO530	Muito bem, LeChuck! E que tal ela? Você a beijou?
CDLC531	Bem, eu... ahn...
CDGT532	Ah, vai, conta pra mim...
CDLC533	Não quero falar sobre isso. É pessoal.
CDLC534	E além disso... homens mortos não contam vantagem.
CDGT535	Ah! Era isso que eu estava esperando!
CDLC536	Humpf! Já fui chamado de coisa pior.
CDLC537	Com meu novo navio, foi fácil passar a tripulação de Marley e chegar antes deles a Big Whoop, que por acaso estava bem aqui, na Ilha dos Macacos.
CDLC538	O Parque Big Whoop foi uma idéia brilhante!
CDLC539	Depois de assumir o controle de Big Whoop, finalmente teria Elaine para mim.
CDGT540	Entendo. Mas por que um parque de diversões?
CDLC541	Já vou chegar aí.
CDLC542	Eu sabia que Elaine precisava de uma certa persuasão e que eu ia precisar de um exército.
CDLC543	Um exército medonho de mortos-vivos!
CDGT544	Certo, mas por que um parque de diversões?
CDLC545	Você quer me deixar terminar? Eu não estou falando só para ouvir minha voz, sabia?
CDGT546	Tem razão. Eu fui grosseiro. Por favor, continue.
CDLC547	Todo mundo sabe que a vida de um homem do mar é difícil e solitária.
CDLC548	Os marinheiros passam meses esperando por uma folga de poucos dias, e você sabe o que eles mais querem quando chegam no porto! Hein?
CDSO549	Ahn...?
CDSO550	Errr...?
CDSO551	Por quê?... ah...?
CDSO552	Sim...?
CDLC553	Um parque de diversões familiar!
CDGT554	Ah, sim. He, he, he. Lógico.
CDLC555	Eles querem andar na montanha-russa gigante... A Grande Montanha dos Macacos!
CDLC556	Eles sobem até o pico mais alto, as mãos para o ar, gritando como macacos...
CDLC557	E descem vertiginosamente até um imenso rio de lava!
CDGT558	Não vejo a mínima graça.
CDLC559	E não tem mesmo. Na verdade, é bem desagradável.
CDLC560	Mas, quando chegam ao outro lado, são guerreiros perfeitos para meu exército esquelético de amaldiçoados!
CDLC561	Sim, no início.
CDLC562	Mas logo ela perceberá que grande dádiva é a vida eterna!
CDLC563	E, além disso...
CDLC564	... a oferta de parceiros é muito limitada quando você é um morto-vivo.
CDLC565	Ela vai ter de me dar mais uma chance!
CDLC566	Elaine passará pelos imponentes portões de Big Whoop... como um dia eu passei...
CDLC567	... e descerá até a escuridão dos submundos infernais.
CDLC568	Então, veja bem... Big Whoop dá a todos os que passam por ele a dádiva maior - a imortalidade!
CDGT569	Mas... a... que... preço?
CDLC570	Preço? Ora!
CDLC571	As pessoas podem ter alguma resistência a se aproximar de mim agora...
CDLC572	... e leva um certo tempo para se acostumarem com o cheiro...
CDLC573	... mas tudo vale a pena, pois agora tenho o poder de fazer com que Elaine me ame!
CDGT574	Não é como qualquer outro tesouro de piratas?
CDLC575	Entendo... Você ainda não faz idéia do que é o grande poder de Big Whoop!
CDGT576	Acho que não.
CDLC577	Trema de pavor, Threepwood, quando eu lhe disser que Big Whoop é um portal maldito para um submundo diabólico!
CDGT578	Certo.
CDLC579	Os tesouros de Big Whoop são OS PRÓPRIOS PORTÕES DO INFERNO!
CDGT580	Iai!
CDLC581	Mas há tantas outras coisas horríveis que quero lhe contar!
CDGT582	Eu não estou ouvindo mais.
CDGT583	Está vendo? Estou ignorando você.
CDLC584	Arrgh! É melhor você ouvir!
CDSO585	Não estou ouvindo. Não estou ouvindo. 
CDSO586	LÁ LÁ LÁ LÁ LÁ LÁ LÁ LÁ LÁ LÁ LÁ LÁ LÁ
CDSO587	Não estou escutando. Não estou escutando.
CDSO588	Alguém disse alguma coisa? Eu não ouvi nada.
KTGT301	Você tem certeza disso?
KTLF302	Ah, sim! Você não parece tão pesado.
KTGT303	Hummm.
KTLF304	Esse nó está bem apertado?
KTGT305	Por favor, tenha cuidado desta vez.
KTLF306	Sem problemas!
KTLF307	Lá vamos nós...
KTGT308	Muito bem, solte um pouco mais a corda.
KTLF309	Ops!
KTLF310	Peguei!
KTLF311	Peguei!
KTGT312	Certo, é corda demais.
KTLF313	Não peguei.
KTLF314	Ops!
KTNZ315	encosta do rochedo
KTGT316	Há uma caverna ali na encosta do rochedo.
KTGT317	Eu vou cair se tentar descer até ela.
KTNZ318	operador do guincho
KTGT319	É LaFoot.
KTGT320	Aposto que ele pode me ajudar a achar a Caverna dos Contrabandistas.
KTGT321	Eu não quero ter que carregá-lo para lá e para cá.
KTNZ322	nuvem
KTGT323	Que legal! Parece um caracol voador gigante.
KTNZ324	elevador decrépito
KTGT325	É um elevador manual.
KTGT326	Não posso usar isso sozinho. Alguém precisa me fazer descer.
CKGT301	... um...
CKGT302	... dois...
CKGT303	... três...
CKGT304	... quatro...
CKGT305	... cinco...
CKGT306	... seis...
CKGT307	... sete...
CKGT308	... oito...
CKGT309	... nove...
CKGT310	... dez...
CKGT311	... onze...
CKGT312	... doze...
CKGT313	... treze...
CKGT314	... catorze...
CKGT315	... quinze...
CKGT316	... dezesseis...
CKGT317	... dezessete...
CKGT318	... dezoito...
CKGT319	... dezenove...
CKGT320	... vinte...
CKGT321	... trinta...
CKGT322	... quarenta...
CKGT323	... cinqüenta...
CKGT324	Saudações.
CKGT325	Saudações.
CKGT326	Ao sinal, a Hora Padrão do Caribe será...
CKGT327	... e...
CKGT328	... horas...
CKGT329	... e...
CKGT330	... em ponto.
CKGT331	... segundos...
CKGT332	Bip!
CTGT301	É um punhado de retratos velhos da família Van Salad. 
CTGT302	E eu que achava que os Boncaldo eram apegados à família!
CTNZ303	porta
CTGT304	Leva de volta ao corredor.
CTGT305	E por que eu ia querer pendurar um quadro dentro do armário?
CTNZ306	prego
CTGT307	É um prego grande.
CTGT308	Não consigo puxar.
CTNZ309	vigia
CTGT310	Dá para ver o corredor.
CTGT311	Aquele retrato está cobrindo a vigia.
CTGT312	Já está aberto.
CTGT313	Seria mais fácil cortar pelo lado de fora.
CTGT314	Não quero estragar o vidro.
CTNZ315	rosto
CTGT316	É o rosto que eu recortei do retrato do Boncaldo.
CTGT317	Não posso usar o rosto do retrato nisso.
CTGT318	Quadresco.
CTNZ319	retratos antigos
CTGT320	Não vejo nenhuma utilidade para os retratos da família Van Salad.
CAGT301	A cal não parece muito apetitosa.
CAGT302	Só estão marcados com cal na grama.
CAGT303	São marcadores de distância para o arremesso de tronco.
CAGT304	São um grandes demais para palitar os dentes.
CAGT305	Eu nunca conseguiria mover isso.
CAGT306	Acho que isso não cabe na minha calça.
CAVH307	É EL POLLO DIABLO!
CAVH308	MATE-O!
CAGT309	Oh, oh!
CAVH310	Você é bom, rapaz!
CAVH311	Vamos ver se me acompanha agora!
CAGT312	Ele é bom.
CAGT313	Nunca vou conseguir ganhar dele.
CAGT314	Eu escolho esta pistola.
CAVH315	Já que você teve a ousadia de me desafiar...
CAVH316	Eu dou o primeiro tiro.
CAGT317	Se eu ganhar, você entra para a minha tripulação?
CAVH318	A chance de você me vencer é TÃO remota que eu aceito a aposta.
CAPN319	a arma é derrubada da mão de Guybrush
CAVH320	Rá rá! Provei novamente a você que sou o melhor duelista do mundo!
CAVH321	Ganhei outra vez!
CAVH322	Só vou guardar estas coisas.
CAVH323	Escolha sua arma.
CAVH324	Eu vou primeiro.
CAPN325	Blam!
CAVH326	O quê?!
CAVH327	Você atirou no meu banjo!
CAGT328	Não dá para ter certeza.
CAGT329	O tiro pode ter vindo da colina.
CAVH330	Mas que truque baixo!
CAVH331	Nunca soube de nada pior.
CAVH332	Eu subestimei você!
CAVH333	Você é mesmo um pirata!
CAVH334	Terei prazer em entrar para a sua tripulação!
CAGT335	Ótimo!
CAVH336	Só vou arrumar essas coisas e me aprontar.
CAVH337	E devolva a minha arma.
CAPN338	O arremesso de Guybrush é patético!
CAHM339	Eu jamais seguiria um capitão tão fraco!
CAHM340	Precisa atirar mais longe se quiser que eu faça parte de sua tripulação.
CAPN341	Aqui Guybrush mal consegue levantar o tronco.
CAPN342	Ele deixa o tronco cair e este ricocheteia e ultrapassa o tronco de McBode.
CAGT343	Ei, ganhei!
CAHM344	Pelas saias do meu tio-avô McManus!
CAHM345	Nunca vi força igual!
CAHM346	Claro que entro para a sua tripulação! Espero na barbearia até a hora da partida. 
CAGT347	Interessante aquela pilha de toras ali...
CAGT348	Parecem troncos de palmeira.
CAGT349	Será que elas têm alguma coisa a ver com essas marcas de cal no chão?
CAGT350	Estes são os troncos...
CAGT351	São feitos de palmeiras.
CAGT352	Devem ser difíceis de arremessar.
CAGT353	Não estou participando de arremesso de troncos agora.
CAGT354	Pshau!
CAVH355	Ei!
CAVH356	Essa é uma das minhas pistolas prediletas.
CAVH357	Devolva já!
CAGT358	Só preciso de um tampão.
CAGT359	Sobrou pouca coisa da árvore.
CAGT360	Olá!
CAGT361	Oooolá!
CAGT362	Aqui!
CAGT363	Ip! Ip! Ip!
CAGT364	Por hoje é só, pessoal!
CAGT365	Para mim chega dessa besteira.
CAGT366	Para que servirão esses números?
CAGT367	Eles me lembram alguma coisa que vi na Ilha da Pilhagem...
CAGT368	Será que têm alguma relação com essa pilha de madeira?
CANN369	pilha de troncos
CANN370	pilha de troncos
CANZ371	colina gramada
CAGT372	Se quero sair dessa confusão, preciso ir mais longe que isso.
CANZ373	outra seringueira
CAGT374	Há outras formigas andando por todo o tronco.
CANZ375	outra seringueira
CANZ376	outra seringueira
CANZ377	seringueira
CAGT378	Está cheio de formigas andando pelo tronco.
CANZ379	tronco de seringueira
CAGT380	Está muito bem aí mesmo.
CANZ381	conjunto de armas
CANZ382	banjo de duelo
CAGT383	Ele toca banjo muito bem!
CAGT384	Não posso tirar dele enquanto ele está tocando!
CAGT385	Que confusão!
CAGT386	Olhe atrás de você! É um macaco de três cabeças tocando bandolim!
CANZ387	porta misteriosa
CAGT388	Misteriosa.
CANZ389	torre do relógio
CANZ390	teatro
CAGT391	É o Centro de Artes Cênicas Long John Silver.
CANZ392	docas
CAGT393	Veja essas docas vazias.
CANZ394	forte
CAGT395	Engraçado, o estrago parece bem menor visto daqui.
CANZ396	praia distante
CAGT397	Que praia mais bucólica.
CAGT398	Não dá para chegar à praia.
CANZ399	números de cal
CANZ400	números de cal
CANZ401	números de cal
CANZ402	números de cal
CANZ403	números de cal
CANZ404	pilha de toras
CANZ405	pilha de toras
CANZ406	depósito de livros
CANZ407	placa
CANZ408	placa
CBGT301	O tronco da seringueira caiu bem em cima.
CBGT302	A borracha perde o frescor quando a árvore é cortada.
CBGT303	A árvore é borrachenta demais para cortar com a tesoura.
CBGT304	O barril rolou até aquela seringueira.
CBGT305	Só preciso de um tampão.
CBGT306	Sobrou pouca coisa da árvore.
CBGT307	Agora a árvore tem um buraco.
CBNZ308	seringueira
CBGT309	Está cheio de formigas andando pelo tronco.
CBGT310	Eu jamais conseguiria mover essa árvore.
CBNZ311	toco
CBGT312	É o que restou do que já foi uma seringueira imponente.
CBNZ313	barril de rum
CBGT314	É um barril enorme de rum da marca "Detona Fígado".
CBGT315	Gosto de rum como qualquer pirata, mas isso é um pouco demais.
CBGT316	Não. Preciso manter o raciocínio claro agora.
CBGT317	Se eu cortar o barril, vou derramar todo o rum.
CBNZ318	cavalete
CBGT319	É um cavalete de madeira que serve de apoio para o barril de rum.
CBGT320	É pesado demais para eu mover.
CBGT321	Não posso cortar o cavalete com uma tesoura.
CBNZ322	barril
CBNZ323	rastro de rum
CBGT324	É o rastro do rum que vazou do barril.
CBGT325	Acho que até eu tenho dignidade demais para isso.
CBNZ326	pilha de toras
